,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo
378,119944,2021-07-27,08:40:00,Urbana,Ruta Provincial,Nº 5,,,,4.0,2,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,"Despejado, Viento",Buena,Sin Semáforo
379,116016,2021-07-25,21:10:00,Urbana,Avenida,AV INDEPENDENCIA,RIO JURAMENTO,-2.748.141,-5.879.934,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Noche,NO,Despejado,,Sin Semáforo
380,106219,2021-07-24,22:42:00,Urbana,Avenida,AV C.CORRENTINO,AV CHACABUCO,-2.748.676,-5.881.618,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
381,91690,2021-07-24,07:50:00,Urbana,Avenida,AV INDEPENDENCIA,ROTONDA DE LA VIRGEN DE ITATI,-2.748.435,-5.878.327,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
382,124203,2021-07-19,11:54:00,Urbana,Avenida,AV. FERRE,CHILE,,,3.0,0,0.0,3,0.0,"Alcance, Multiple",3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
383,124391,2021-07-19,10:20:00,Urbana,Calle,QUINTANA,,,,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
384,132603,2021-07-19,11:00:00,Urbana,Calle,CATAMARCA,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
385,127022,2021-07-19,11:50:00,Urbana,Avenida,AV 3 DE ABRIL,SALTA,,,3.0,2,0.0,3,0.0,Alcance,3,Asfalto,Apto,,Día,,Despejado,Buena,Funciona
386,132597,2021-07-17,10:28:00,Urbana,Calle,J.R. VIDAL,CABILDO,,,2.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
387,114280,2021-07-17,22:15:00,Urbana,Avenida,AV. MAIPU,ASUNCION,,,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
388,118290,2021-07-16,02:00:00,Urbana,Calle,NECOCHEA,ELIAS ABAD,,,2.0,0,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
389,119973,2021-07-15,11:10:00,Urbana,Avenida,,CATAMARCA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
390,126354,2021-07-14,18:30:00,Urbana,Avenida,SAN LORENZO,AV. TENIENTE IBAÑEZ,,,2.0,0,0.0,2,0.0,,2,,Apto,Mojada,,NO,Lluvia,Buena,Sin Semáforo
391,96770,2021-07-14,13:32:00,Urbana,Avenida,AV MAIPU,,-2.748.196,-5.882.685,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,,,Sin Semáforo
392,108413,2021-07-13,17:40:00,Urbana,Avenida,AV RIO CHICO,UNNE,-2.746.144,-5.878.488,1.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
393,98266,2021-07-13,20:30:00,Urbana,Avenida,AV MAIPU,,-2.753.274,-5.877.248,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
394,111117,2021-07-11,23:50:00,Urbana,Ruta Nacional,12,AV INDEPENDENCIA,-2.748.594,-5.878.167,0.0,1,0.0,1,0.0,,1,Asfalto,"Ahuellamiento, En reparación",Seca,Noche,NO,Despejado,Buena,Sin Semáforo
395,122563,2021-07-10,13:56:00,Urbana,Calle,AV. MAIPÚ,,,,1.0,1,0.0,2,0.0,Rozamiento,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
396,124127,2021-07-09,19:50:00,Urbana,Avenida,Av Pujol,Jujuy,-2.746.287,-5.882.729,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,Funciona
397,110429,2021-07-09,11:07:00,Urbana,Calle,ROCA,,-2.747.646,-5.882.353,1.0,1,0.0,1,0.0,,1,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
398,126974,2021-07-07,22:15:00,Urbana,Calle,RIVADAVIA,PARAGUAY,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
399,120719,2021-07-06,11:45:00,Urbana,Avenida,ARMENIA,URUNDAY,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
400,120762,2021-07-06,20:00:00,Urbana,Calle,FERRE,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
401,124133,2021-07-04,09:45:00,Urbana,Avenida,AV. CENTENARIO,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,,Buena,
402,130967,2021-07-03,11:40:00,Urbana,Calle,ESPAÑA,BOLIVAR,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
403,119961,2021-07-02,13:30:00,Urbana,Calle,REPUBLICA DOMINICANA,SUIZA,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
404,120759,2021-07-02,19:55:00,Urbana,Calle,RAUL ALFONSIN,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
405,115972,2021-07-01,08:00:00,Urbana,Avenida,AV CHACABUCO,ALTE BRON,-2.747.443,-5.881.366,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
406,121657,2021-07-01,02:30:00,Urbana,Calle,SANTIAGO DEL ESTERO,JUNCAL,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
407,131729,2021-06-30,05:25:00,Urbana,Ruta Provincial,5,,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,
408,106275,2021-06-30,15:25:00,Urbana,Calle,SAN JUAN,GRAL PAZ,-2.747.816,-5.883.818,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
409,106278,2021-06-30,18:05:00,Urbana,Avenida,AV PUJOL,ROLON,-2.746.138,-5.882.913,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
410,127014,2021-06-29,11:15:00,Urbana,Calle,BRASIL,,,,3.0,0,0.0,3,0.0,Alcance,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
411,106281,2021-06-28,14:00:00,Urbana,Calle,AZCUENAGA,,-2.750.315,-5.880.275,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
412,108451,2021-06-27,20:40:00,Urbana,Calle,CORDOBA,JUNIN,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo
413,113311,2021-06-27,06:45:00,Urbana,Calle,CARTAGENA,RECONQUISTA,,,0.0,1,1.0,2,0.0,Frontal,2,Asfalto,Apto,"Despejada, Seca",Noche,,Despejado,Buena,Sin Semáforo
414,120725,2021-06-25,08:45:00,Urbana,Calle,ESPAÑA,,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
415,113324,2021-06-25,20:00:00,,Avenida,Maipú,TILCARA,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,,,Funciona
416,105519,2021-06-25,00:30:00,Urbana,Calle,LARREA,SUSINI,-2.749.149,-5.880.112,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
417,105910,2021-06-24,19:00:00,Urbana,Avenida,AV C. CORRENTINO,GUEMES,-2.748.655,-5.880.830,0.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
418,112229,2021-06-24,09:32:00,Urbana,Calle,ROCA,MORENO,-2.747.455,-5.882.345,2.0,1,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
419,123409,2021-06-23,23:18:00,Urbana,Calle,MENDOZA,BELGRANO,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
420,124907,2021-06-23,10:00:00,Urbana,Calle,COLOMBIA,ALMIRANTE BROWN,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
421,108415,2021-06-21,11:10:00,Urbana,Avenida,AV C. CORRENTINO,PIROVANO,,,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
422,111120,2021-06-20,08:31:00,Urbana,Avenida,AV IEBERA,PAISANDU,-2.749.936,-5.882.569,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
423,113315,2021-06-19,14:15:00,Urbana,Avenida,Av. Laprida,P. Uriarte,,,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
424,123424,2021-06-18,10:50:00,Urbana,Avenida,AV. INDEPENDENCIA,CASTELLI,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
425,104760,2021-06-17,08:00:00,Urbana,Avenida,AV MAIPU,TENIENTE IBAÑES,-2.748.307,-5.882.582,3.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona
426,115244,2021-06-16,09:15:00,Urbana,Calle,IRIGOYEN,ITUZAINGÓ,-2.747.040,-5.881.902,2.0,0,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
427,118297,2021-06-15,16:45:00,Urbana,Calle,KEPLER,,,,1.0,1,0.0,2,0.0,,2,Tierra,Apto,Seca,Día,NO,,,
428,127008,2021-06-15,12:50:00,Urbana,Avenida,AV. TENIENTE IBAÑEZ,CORDOBA,,,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,,Día,NO,Despejado,Buena,
429,106241,2021-06-15,16:00:00,Urbana,Avenida,AV MAIPU,LAS CUEVAS,-2.748.945,-5.882.093,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
430,121561,2021-06-14,08:30:00,Urbana,Calle,JUJUY,RIVADAVIA,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
431,98259,2021-06-14,08:40:00,Urbana,Ruta Nacional,12,FRENTE RAOSA,-2.750.250,-5.877.450,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
432,131731,2021-06-14,08:08:00,Urbana,Avenida,ARMENIA,FELIX DE AZARA,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
433,93054,2021-06-14,22:00:00,Urbana,Calle,AV C.CORRENTINO,AV CHACABUCO,-2.748.664,-5.881.631,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
434,106261,2021-06-14,09:30:00,Urbana,Avenida,AV LAS HERAS,CHILE,-2.748.270,-5.881.797,2.0,1,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
435,110372,2021-06-14,08:13:00,Urbana,Avenida,AV ARMENIA,QUINQUELA MARTIN,-2.746.727,-5.879.192,2.0,1,0.0,2,0.0,,2,Asfalto,,Seca,Día,SI,Despejado,Buena,Sin Semáforo
436,128639,2021-06-14,06:30:00,Urbana,Avenida,AV. CHACABUCO,NECOCHEA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
437,129560,2021-06-12,08:57:00,Urbana,Calle,IRIGOYEN,BRASIL,-2.746.982,-5.882.539,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,
438,98274,2021-06-12,17:45:00,Urbana,Avenida,AV ARMENIA,CHACABUCO,-2.746.750,-5.881.187,1.0,2,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
439,105914,2021-06-11,08:20:00,Urbana,Calle,HIPOLITO YRIGOYEN,,-2.746.949,-5.882.802,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
440,106270,2021-06-10,11:15:00,Urbana,Avenida,AV ARTIGAS,AV FERRE,-2.747.772,-5.881.976,1.0,1,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
441,128599,2021-06-10,07:40:00,Urbana,Calle,BOLIVAR,VELEZ SARFIELD,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
442,119992,2021-06-10,11:50:00,Urbana,Calle,CATAMARCA,,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
443,114271,2021-06-10,11:25:00,Urbana,Calle,Rioja,Rivadavia,-2.747.422,-5.883.879,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,
444,118302,2021-06-09,07:25:00,Urbana,Avenida,AV. MAIPU,,,,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
445,127013,2021-06-09,17:16:00,Urbana,Avenida,AV. MAIPÙ,HONDURAS,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
446,108442,2021-06-08,13:00:00,Urbana,Ruta Provincial,RUTA Nª5 PROVINCIAL,CALLE 115,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
447,124886,2021-06-08,10:10:00,Urbana,Avenida,Tacuari,Cartagena,-2.749.291,-5.880.874,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,,Sin Semáforo
448,130983,2021-06-08,12:20:00,Urbana,Calle,CASTELLI,LUIS BRAILE,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
449,111119,2021-06-07,14:40:00,Urbana,Calle,CARTAGENA,SAAVEDRA,-2.749.243,-5.881.459,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
450,124121,2021-06-07,11:34:00,Urbana,Avenida,Av Cazadorres Correntinos,Reconquista,-2.748.689,-5.881.479,1.0,0,0.0,1,0.0,,1,,Apto,,Día,NO,Despejado,,
451,127007,2021-06-06,08:42:00,Urbana,Calle,BUENOS AIRES,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
452,106267,2021-06-06,11:00:00,Urbana,Avenida,AV PUJOL,JUJUY,-2.746.289,-5.882.725,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
453,120760,2021-06-06,17:02:00,Urbana,Calle,ROCA,,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
454,119115,2021-06-05,13:10:00,Urbana,Avenida,AV. MAIPU,,,,2.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
455,107678,2021-06-04,10:40:00,Urbana,Calle,BENJAMIN DE LA VEGA,RAMON CASTILLO,-2.747.513,-5.884.699,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
456,120710,2021-06-04,15:15:00,Urbana,Calle,SAN MARTIN,ITUZAINGÓ,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo
457,131720,2021-06-04,20:28:00,Urbana,Avenida,AV.MAIPU,NECOCHEA,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,
458,127006,2021-06-04,11:34:00,Urbana,Avenida,AV. ARMENIA,RECONQUISTA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
459,93026,2021-06-03,12:48:00,Urbana,Avenida,AV ARTIGAS,BOLIVAR,-2.747.269,-5.881.901,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo
460,107681,2021-06-03,18:15:00,Urbana,Avenida,AV MAIPU,,-2.751.383,-5.880.720,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Atardecer,SI,Despejado,Buena,Intermitente
461,108418,2021-06-03,18:30:00,Urbana,Calle,JUJUY,BOLIVAR,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
462,118286,2021-06-02,18:30:00,Urbana,Calle,PJE HERRERA,GUEMEZ,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo
463,119974,2021-06-02,12:15:00,Urbana,Avenida,,MORENO,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,,Buena,Sin Semáforo
464,119958,2021-06-01,12:10:00,Urbana,Ruta Provincial,5,,,,3.0,0,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
465,106214,2021-06-01,23:33:00,Urbana,Avenida,AV ARTIGAS,SAN MARTIN,-2.747.154,-5.881.868,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
466,119138,2021-06-01,12:29:00,Urbana,Avenida,AV. ARMENIA,CRISTO OBRERO,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
467,119964,2021-05-31,21:00:00,Urbana,Avenida,PAMPIN,PJE JUNCAL,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
468,126985,2021-05-29,00:45:00,Urbana,Avenida,AV MAIPU,ASUNCION,,,0.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
469,132570,2021-05-29,15:20:00,Urbana,Avenida,AV 3 DE ABIL,CORDOBA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Funciona
470,93029,2021-05-29,21:00:00,Urbana,Ruta Provincial,5,,-2.748.501,-5.877.683,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
471,108886,2021-05-29,05:30:00,Urbana,Avenida,AV. INDEPENDENCIA,,-2.748.398,-5.878.437,2.0,0,0.0,2,0.0,Rozamiento,2,Hormigón,Apto,,Noche,SI,Despejado,Buena,Funciona
472,95908,2021-05-27,13:05:00,Urbana,Calle,BOLIVAR,COLOMBIA,-2.747.287,-5.881.727,0.0,2,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
473,118296,2021-05-26,18:30:00,Urbana,Calle,PERU,,-2.747.054,-5.882.175,1.0,2,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
474,113316,2021-05-26,07:33:00,Rural,Ruta Nacional,12,,,,3.0,2,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo
475,126363,2021-05-23,14:31:00,Urbana,Avenida,ESTADO DE ISRRAEL,CHACABUCO,,,0.0,4,0.0,2,0.0,Angulo,2,Hormigón,,Seca,Día,NO,Despejado,Buena,Sin Semáforo
476,129574,2021-05-22,10:40:00,Urbana,Avenida,AV. CENTENARIO,RIO JURAMENTO,-2.747.508,-5.879.827,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
477,119985,2021-05-21,18:30:00,Urbana,Ruta Nacional,12,,,,3.0,0,0.0,3,0.0,Alcance,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
478,119990,2021-05-21,10:30:00,Urbana,Calle,Medrano,CUBA,-2.750.462,-5.879.771,2.0,0,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona
479,122555,2021-05-21,12:40:00,Urbana,Calle,PLACIDO MARTINEZ,RIOJA,,,3.0,1,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
480,130999,2021-05-20,09:00:00,Urbana,Calle,MENDOZA,RIVADAVIA,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Lluvia,Lluvia,
481,93015,2021-05-20,13:10:00,Urbana,Calle,LA RIOJA,BELGRANO,-2.747.194,-5.883.857,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
482,131710,2021-05-20,06:25:00,Urbana,Avenida,AV.JUAN PUJOL,ROCA,,,5.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
483,95912,2021-05-19,17:45:00,Urbana,Calle,GRAL PAZ,GUEMES,-2.748.204,-5.880.803,1.0,2,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
484,110491,2021-05-19,06:15:00,Urbana,Avenida,AV INDEPEMDENCIA,TACUARI,-2.747.936,-5.880.636,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
485,108414,2021-05-19,10:35:00,Urbana,Calle,TACUARI,LAVALLE,,,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
486,132567,2021-05-19,22:51:00,Urbana,Avenida,AV. MAIPÚ,,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,
487,119943,2021-05-19,03:50:00,Urbana,Avenida,AV. INDEPENDENCIA,GODOY CRUZ,,,0.0,0,1.0,1,0.0,,1,,Apto,Seca,,SI,Despejado,Buena,
488,107650,2021-05-16,12:20:00,Urbana,Calle,ESPAÑA,RIVADAVIA,-2.747.495,-5.883.003,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
489,119982,2021-05-15,20:15:00,Urbana,Avenida,AV. ALTA GRACIA,LOS ATACAMAS,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
490,130985,2021-05-14,19:00:00,Urbana,Calle,CARTAGENA,TACUARÍ,,,0.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,
491,110363,2021-05-14,15:07:00,Urbana,Calle,9 DE julio,ESPAÑA,-2.746.705,-5.882.912,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
492,119989,2021-05-14,18:00:00,Urbana,Ruta Nacional,12,AV. LIBERTAD,,,1.0,0,1.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
493,112206,2021-05-13,07:44:00,Urbana,Calle,SUIZA,REPUBLICA DOMINICANA,-2.747.619,-5.881.070,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
494,115140,2021-05-13,13:30:00,Urbana,Avenida,AV. 3 DE ABRIL,CASTELLI,-2.747.914,-5.880.985,3.0,0,0.0,3,0.0,Alcance,3,Hormigón,Apto,Seca,Día,SI,,,Funciona
495,118311,2021-05-12,12:30:00,Urbana,Avenida,AV. ALTA GRACIA,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
496,125024,2021-05-12,18:30:00,Urbana,Calle,J.R. FERNADNEZ,CAPILLA DEL MONTE,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,
497,106225,2021-05-12,09:20:00,Urbana,Calle,TACUARI,,-2.748.011,-5.880.640,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
498,122552,2021-05-12,01:20:00,Urbana,Avenida,AV. CENTENARIO,RESOAGLI,-2.748.754,-5.872.507,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
499,108419,2021-05-11,06:30:00,Urbana,Avenida,AV CHACABUCO,LAS HERAS,,,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo
500,126368,2021-05-10,18:10:00,Urbana,Calle,9 DE julio,JUJUY,,,3.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,
501,106280,2021-05-10,22:40:00,Urbana,Avenida,AV INDEPENDENCIA,J.J.PASO (DOMINICANA),-2.747.887,-5.881.162,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
502,112190,2021-05-09,12:30:00,Urbana,Ruta Nacional,12,,-2.751.193,-5.876.930,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
503,113321,2021-05-07,14:30:00,Urbana,Calle,San Lorenzo,Belgrano,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
504,131000,2021-05-07,11:20:00,Urbana,Calle,SALTA,SAN JUAN,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,
505,96776,2021-05-07,23:30:00,Urbana,Avenida,AV INDEPENDENCIA,SANCHEZ DE BUSTAMANTE,-2.748.404,-5.878.829,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
506,106217,2021-05-06,10:48:00,Urbana,Avenida,AV MAIPU,,-2.750.464,-5.881.172,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo
507,104757,2021-05-04,19:45:00,Urbana,Avenida,AV MAIPU,,-2.751.374,-5.880.720,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,,Noche,SI,Despejado,Buena,Sin Semáforo
508,106218,2021-05-03,17:15:00,Urbana,Calle,GENERAL PAZ,GUEMEZ,-2.748.208,-5.880.804,2.0,1,0.0,2,0.0,,2,Hormigón,,Seca,Día,NO,Nublado,Buena,Sin Semáforo
