id_feu,hora,zona,tipo_via,latitud,longitud,ilesos,heridos,fallecidos,peatones,tipo_siniestro,vehiculos_involucrados,material_de_la_calzada,estado_de_la_calzada,luz_artificial,condiciones_climaticas,semaforo,anio,mes,dia,cruce,lugar_del_hecho,es_colision,tipo_siniestro_para_grafico,vehiculo
153809,09:15:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,19,SI,25 DE mayo y SAN LORENZO,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
167742,10:38:00,Urbana,Avenida,-27.47768,-58.82043,1.0,2.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,18,SI,AVENIDA PEDRO FERRÉ y iTUZAINGÓ,Real,Colisión entre vehículos,"Automóvil, Motocicleta, Bicicleta"
157803,19:11:00,Urbana,Avenida,-27.46614,-58.82769,2.0,0.7469811850603763,0.013213382063536689,0.02981715893108298,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,18,SI,CARLOS PELLEGRINI y JUJUY,Real,Colisión entre vehículos,"Automóvil, Automóvil"
168420,17:00:00,Urbana,Calle,-27.47568,-58.81273,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2022,5,17,SI,SUIZA y RECONQUISTA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
147088,10:59:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,16,SI,REPUBLICA EL LIBANO y SARMIENTO,Real,Colisión entre vehículos,"Automóvil, Automóvil"
156557,22:30:00,Urbana,Avenida,-27.47365,-58.80263,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,16,NO,AV CENTENARIO 4000,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152967,06:10:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,SI,Nublado,Sin Semáforo,2022,5,16,NO,ROTONDA PUJOL 2100,Real,Caída desde vehículo,Motocicleta
157808,19:00:00,Urbana,Ruta Nacional,-27.45185,-58.75548,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,15,SI,12 y FRENTE AL AEROPUERTO,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
164620,10:15:00,Urbana,Calle,-27.47363,-58.8324,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,14,SI,MARIANO MORENO y SAN LORENZO,Asumido,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
152942,07:30:00,Urbana,Avenida,-27.48918,-58.83813,1.0,1.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Nublado,Funciona,2022,5,14,SI,AV IV CENTENARIO y AV COLON,Real,Colisión entre vehículos,Automóvil
148186,12:56:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,12,SI,CAZADORES y GAZCON,Real,Colisión entre vehículos,"Automóvil, Bicicleta"
152944,10:40:00,Urbana,Calle,-27.49259,-58.82438,1.0,0.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,NO,Nublado,Sin Semáforo,2022,5,11,SI,AV PATAGONIA y AV PAYSANDU,Real,Colisión entre vehículos,Automóvil
137590,11:20:00,Urbana,Calle,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,11,SI,ESPAÑA y 3 DE abril,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
175461,09:35:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,S/D,Apto,NO,Despejado,S/D,2022,5,10,SI,ESPAÑA y QUINTANA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
162785,06:20:00,Urbana,Avenida,-27.51322,-58.80808,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,9,SI,AVDA. MAIPÚ y MOCORETÁ,Real,Colisión entre vehículos,"Camioneta/Utilitario, Transporte de pasajeros"
171739,13:20:00,Urbana,Avenida,-27.49403,-58.79625,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,9,SI,AVDA. MONTECARLO y SAN FRANCISCO DE ASIS,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
175471,12:46:00,Urbana,Avenida,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Funciona,2022,5,9,NO,AVENIDA AYACUCHO 3200,Real,Colisión entre vehículos,"Automóvil, Automóvil, Automóvil"
139968,12:23:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,5,9,SI,SANTA FE y MORENO,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
156524,16:35:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Ripio,Apto,NO,Despejado,Sin Semáforo,2022,5,9,NO,NEUQUEN 1000,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
160651,13:15:00,Urbana,Avenida,-27.50367,-58.81213,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,9,SI,AVDA. MAIPÚ y LOS MATACOS,Real,Caída desde vehículo,Motocicleta
175449,20:20:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,1.0,0.013213382063536689,0.02981715893108298,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,S/D,2022,5,8,SI,AV CENTENARIO y ONTIVERO,Real,Colisión entre vehículos,"Motocicleta, Automóvil, Automóvil"
142694,15:40:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,5,8,SI,AV PEDRO FERRE y PARAGUA,Real,Colisión entre vehículos,"Camioneta/Utilitario, Automóvil"
169864,11:05:00,Urbana,Calle,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,2,Tierra,Apto,NO,Despejado,Sin Semáforo,2022,5,8,SI,LORETO y RENACIMIENTO,Real,Colisión entre vehículos,"Automóvil, Automóvil"
152056,12:20:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Despiste,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,8,SI,CARLOS PELLEGRINI y SAN LUIS,Real,Despiste,Motocicleta
156559,13:37:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,8,NO,AV MAIPU 2440,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
139262,15:59:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,5,7,SI,AV LIBERTAD y AV . J. R. FERNANDEZ,Real,Colisión entre vehículos,"Automóvil, Automóvil"
139937,18:45:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,7,SI,AV LIBERTAD y RUTA 12,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
169849,07:50:00,Urbana,Avenida,-27.4825,-58.81978,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Tierra,Apto,NO,Despejado,Sin Semáforo,2022,5,7,SI,LAS HERAS y FRAY JUSTO SANTA MARIA DE ORO,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
145170,07:58:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,6,SI,25 DE mayo y COSTANERA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152940,16:45:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,5,SI,AV CAZADORES CORRENTINOS y SAAVEDRA,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
152963,10:40:00,Urbana,Calle,-27.47422,-58.83878,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,5,SI,RIOJA y RIVADAVIA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
169848,12:15:00,Rural,Ruta Nacional,-27.48391,-58.78235,1.0,3.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,5,3,SI,12 y ROTONDA DE LA VIRGEN DE ITATÍ,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
142699,12:29:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,5,3,SI,AV INDEENDENCIA y GUEMES,Real,Colisión entre vehículos,"Automóvil, Automóvil"
160645,14:45:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,5,2,SI,MEDRANO y SAN FRANCISCO DE ASÍS,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
174618,05:50:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,30,SI,AV. MAIPU y Los Alpes,Real,Caída desde vehículo,Motocicleta
133405,19:45:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Despejado,Sin Semáforo,2022,4,30,SI,BONASTRE y RIO NEGRO,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
140963,05:30:00,Urbana,Ruta Provincial,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,30,NO,"5 1, 1/2",Real,Colisión entre vehículos,Automóvil
163579,19:00:00,Urbana,Calle,-27.4727,-58.81887,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,29,SI,AV ARTIGAS y BOLIVAR,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
164579,18:00:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,29,SI,AV CHACABUCO y LAVALLE,Real,Colisión entre vehículos,"Transporte de pasajeros, Motocicleta"
142696,14:53:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,29,SI,PATAGONIA y BONASTRE,Real,Caída desde vehículo,Motocicleta
160642,11:35:00,Urbana,Avenida,-27.5065,-58.8224,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,28,SI,AVDA SANTA CATALINA y LOS GUARANÍES,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
160684,09:30:00,Urbana,Avenida,-27.46666,-58.78993,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,28,SI,J. R. FERNÁNDEZ y ARMENIA,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
158362,08:10:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,28,NO,SÁNCHEZ DE BUSTAMANTE 2300,Real,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
142757,22:30:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Nublado,Sin Semáforo,2022,4,28,NO,CAZADORES CORRENTINOS 3365,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
139942,10:54:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Funciona,2022,4,27,SI,AV INDEPENDENCIA y TACUARI,Real,Colisión entre vehículos,"Automóvil, Motocicleta, Motocicleta"
169866,23:15:00,Urbana,Avenida,-27.49474,-58.82471,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,26,SI,AVENIDA PAISANDU y COSQUÍN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
135576,06:45:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,25,NO,PARAGUAY 1900,Real,Caída desde vehículo,Motocicleta
137581,08:30:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,25,SI,SAN LUIS y BOLIVAR,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
142753,15:30:00,Urbana,Ruta Nacional,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,25,SI,12 y FRENTE AL AEROPUERTO,Real,Colisión entre vehículos,"Automóvil, Automóvil"
166823,08:05:00,Urbana,Calle,-27.47403,-58.83635,3.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,24,NO,MENDOZA 1468,Real,Colisión entre vehículos,"Automóvil, Automóvil, Automóvil"
146715,15:15:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Lluvia,Sin Semáforo,2022,4,24,SI,CATARMARCA y BELGRANO,Real,Colisión entre vehículos,"Transporte de pasajeros, Motocicleta"
159930,13:50:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,24,SI,AYACUCHO y COLONIA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
138508,06:50:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Funciona,2022,4,23,SI,AV. FERRE y PARAGUAY,Real,Caída desde vehículo,Motocicleta
156555,18:00:00,Urbana,Ruta Nacional,-27.45192,-58.75533,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Nublado,Sin Semáforo,2022,4,22,SI,12 y FRENTE AL AEROPUERTO,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
175452,06:15:00,Urbana,Calle,-27.5050014,-58.7944305,0.0,1.0,0.013213382063536689,0.02981715893108298,Despeñamiento,1,Asfalto,Apto,NO,Despejado,S/D,2022,4,21,SI,9 DE julio y ROCA,Real,Otros,Automóvil
137584,11:45:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,21,NO,QUINTANA 1078,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
157741,13:36:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,20,SI,AV INDEPENDENCIA y RIO JURAMENTO,Real,Colisión entre vehículos,"Motocicleta, Transporte de carga"
169869,12:15:00,Urbana,Avenida,-27.46672,-58.82229,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,SI,Despejado,Sin Semáforo,2022,4,20,NO,AVENIDA JUAN PUJOL 2140,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
136373,13:27:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,20,NO,INDEPENDENCIA 4700,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
146725,13:18:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,20,NO,AV MAIPU 1600,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
147090,15:50:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,20,SI,MEDRANO y RAUL ALFONSIN,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
153906,14:20:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,19,SI,DOMINICANA y CENTENARIO,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario"
135574,12:13:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,19,SI,BELGRANO y CÓRDOBA,Real,Colisión entre vehículos,"Automóvil, Automóvil"
142732,15:15:00,Urbana,Calle,-27.5050014,-58.7944305,3.0,0.0,0.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,18,NO,LISANDRO SEGOVIA 1700,Real,Colisión entre vehículos,"Automóvil, Automóvil, Automóvil"
152972,20:15:00,Urbana,Avenida,-27.5050014,-58.7944305,0.0,1.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,18,SI,AV PUJOL y SANTA FE,Real,Caída desde vehículo,Motocicleta
164600,08:11:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,16,NO,AV MAIPU 3204,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
152047,21:30:00,Urbana,Calle,-27.5050014,-58.7944305,0.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,16,SI,CASTELLI y CARTAGENA,Real,Colisión entre vehículos,"Automóvil, Automóvil"
169887,08:10:00,Urbana,Avenida,-27.46662,-58.78994,0.0,1.0,0.0,1.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Funciona,2022,4,14,SI,AVENIDA LIBERTAD y AVENIDA J.R. FERNÁNDEZ,Real,Caída desde vehículo,Peatón
134801,11:55:00,Urbana,Avenida,-27.47997,-58.82859,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,14,SI,AV MAIPU y BELTRAN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152982,07:52:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,0.0,0.0,0.0,Caída desde vehículo,1,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,14,SI,AV PUJOL y PERU,Real,Caída desde vehículo,Motocicleta
166848,08:15:00,Urbana,Calle,-27.4734,-58.83507,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,"Despejado, Viento",Sin Semáforo,2022,4,14,SI,CÓRDOBA y MORENO,Real,Colisión entre vehículos,"Camioneta/Utilitario, Motocicleta"
162782,13:20:00,Urbana,Avenida,-27.48211,-58.79676,1.0,2.0,0.0,0.0,Despiste,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,14,NO,AVDA INDEPENDENCIA 4600,Real,Despiste,"Automóvil, Transporte de carga"
160646,00:45:00,Urbana,Calle,-27.47039,-58.83071,1.0,0.0,1.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Intermitente,2022,4,13,SI,SANTA FE y SAN MARTÍN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
148210,20:32:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Lluvia,Sin Semáforo,2022,4,13,SI,CHACABUCO y BOLIVAR,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
151166,08:08:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,3.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,12,SI,NICARAGUA y CORINTO,Real,Colisión entre vehículos,"Motocicleta, Camioneta/Utilitario"
137578,08:45:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,11,SI,AV. TTE IBAÑEZ y GUASTAVINO,Real,Colisión entre vehículos,"Motocicleta, Automóvil"
158157,21:30:00,Urbana,Avenida,-27.47654,-58.83017,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,10,SI,AV PEDRO FERRE y ESPAÑA,Real,Colisión entre vehículos,"Motocicleta, Automóvil"
164616,08:20:00,Urbana,Calle,-27.4903,-58.81539,0.0,1.0,0.0,0.0,Colisión entre vehículos,2,Ripio,Apto,NO,Despejado,Sin Semáforo,2022,4,9,NO,RECONQUISTA 2800,Real,Colisión entre vehículos,"Motocicleta, Bicicleta"
151170,18:40:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,9,SI,AV PUJOL y CARLOS PELLEGRINI,Real,Colisión entre vehículos,"Bicicleta, Automóvil"
152970,14:21:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,8,SI,BELGRANO y PARAGUAY,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
157824,10:55:00,Urbana,Avenida,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,8,NO,AV PAYSANDU 3800,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
160644,08:40:00,Urbana,Avenida,-27.48148,-58.79906,5.0,0.0,0.0,0.0,Colisión entre vehículos,5,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,8,NO,AVDA. INDEPENDENCIA 4300,Real,Colisión entre vehículos,"Automóvil, Camioneta/Utilitario, Camioneta/Utilitario, Transporte de carga, Automóvil"
175459,18:30:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,8,SI,DON BOSCO y COSTANERA,Real,Colisión entre vehículos,"Motocicleta, Automóvil"
160649,15:38:00,Urbana,Avenida,-27.47904,-58.81999,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,6,SI,AVDA. SANTA ROSA y ÑAEMBÉ,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
134817,10:00:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,6,SI,AV. MAIPU y RECONQUISTA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
145739,14:00:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,6,SI,TACUARI y CENTENARIO,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
158360,12:40:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,NO,Despejado,Sin Semáforo,2022,4,5,SI,TRES SARGENTO y COSQUÍN,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
176153,22:05:00,Urbana,Calle,-27.5050014,-58.7944305,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,S/D,2022,4,5,SI,LA PAMPA y AV SARMIENTO,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152966,08:10:00,Urbana,Calle,-27.47686,-58.78794,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,5,SI,AV R.R.ALFONSIN y SANCHEZ DE BUSTAMANTE,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152046,23:20:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,5,SI,SANCHEZ BUSTAMANTE y JUAN DOMINGO PERON,Real,Colisión entre vehículos,"Automóvil, Automóvil"
160686,11:50:00,Urbana,Avenida,-27.49887,-58.81465,1.0,1.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,5,SI,AVDA. MAIPÚ y NICARAGUA,Asumido,Colisión entre vehículos,"Motocicleta, Bicicleta"
151227,06:00:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,4,SI,AV. INDEPENDENIA y GASCON,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
152981,14:55:00,Urbana,Avenida,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Funciona,2022,4,4,NO,AV MAIPU None,Real,Colisión entre vehículos,"Motocicleta, Motocicleta"
160682,13:15:00,Urbana,Avenida,-27.4656,-58.8479,1.0,2.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,SI,Despejado,Sin Semáforo,2022,4,4,SI,9 DE julio y AVDA. COSTANERA,Real,Colisión entre vehículos,"Automóvil, Motocicleta"
139998,17:30:00,Urbana,Calle,-27.5050014,-58.7944305,2.0,0.0,0.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,NO,Despejado,Sin Semáforo,2022,4,3,SI,LAVALLE y PIO XII,Real,Colisión entre vehículos,"Automóvil, Automóvil"
