,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
450,84558,2020-07-25,13:11:00,Urbana,Avenida,AV MAIPU,3900,GUAIQUIRARO,-2.751.379,-5.880.720,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
451,84558,2020-07-25,13:11:00,Urbana,Avenida,AV MAIPU,3900,GUAIQUIRARO,-2.751.379,-5.880.720,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
452,75474,2020-07-25,12:18:00,Urbana,Avenida,AV MAIPU,100,,-2.747.754,-5.883.022,3,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
453,75474,2020-07-25,12:18:00,Urbana,Avenida,AV MAIPU,100,,-2.747.754,-5.883.022,3,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
454,70155,2020-07-25,03:47:00,Urbana,Avenida,LAPRIDA,5.200,LIBERTAD,-2.746.787,-5.878.732,0,1,0,1,0,Columna,1,Hormigón,Apto,Mojada,Noche,SI,,Lluvia,Sin Semáforo,Automóvil
455,88569,2020-07-24,23:15:00,Urbana,Calle,SANTA FE,1600,H IRIGOYEN,-2.746.925,-5.883.060,0,1,0,1,0,,1,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona,Automóvil
456,71307,2020-07-23,13:00:00,Urbana,Avenida,Av. Maipú,2151,Reconquista,-2.749.706,-5.881.600,2,0,0,2,0,Alcance,2,,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
457,71307,2020-07-23,13:00:00,Urbana,Avenida,Av. Maipú,2151,Reconquista,-2.749.706,-5.881.600,2,0,0,2,0,Alcance,2,,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
458,72391,2020-07-23,15:40:00,Urbana,Avenida,AV. ARMENIA,3930,22 DE mayo,-2.746.920,-5.880.035,5,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
459,72391,2020-07-23,15:40:00,Urbana,Avenida,AV. ARMENIA,3930,22 DE mayo,-2.746.920,-5.880.035,5,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
460,76041,2020-07-22,08:00:00,Urbana,Ruta Nacional,12,2 1/2,,-2.751.739,-5.876.832,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
461,76041,2020-07-22,08:00:00,Urbana,Ruta Nacional,12,2 1/2,,-2.751.739,-5.876.832,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
462,84281,2020-07-22,19:50:00,Urbana,Ruta Provincial,5,KM2,,-2.748.534,-5.877.403,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
463,84281,2020-07-22,19:50:00,Urbana,Ruta Provincial,5,KM2,,-2.748.534,-5.877.403,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
464,85762,2020-07-22,08:20:00,Urbana,Avenida,AV R.R. ALFONSIN,5100,MEDRANO,,,0,3,0,3,0,"Lateral, Multiple",3,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Automóvil
465,85762,2020-07-22,08:20:00,Urbana,Avenida,AV R.R. ALFONSIN,5100,MEDRANO,,,0,3,0,3,0,"Lateral, Multiple",3,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Motocicleta
466,85762,2020-07-22,08:20:00,Urbana,Avenida,AV R.R. ALFONSIN,5100,MEDRANO,,,0,3,0,3,0,"Lateral, Multiple",3,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Camioneta/Utilitario
467,86078,2020-07-22,10:43:00,Urbana,Calle,SANTA FE,800,,-2.746.695,-5.883.035,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
468,86078,2020-07-22,10:43:00,Urbana,Calle,SANTA FE,800,,-2.746.695,-5.883.035,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
469,72266,2020-07-21,11:15:00,Urbana,Calle,RIOJA,1100,SAN MARTIN,-2.746.967,-5.883.829,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Bicicleta
470,72266,2020-07-21,11:15:00,Urbana,Calle,RIOJA,1100,SAN MARTIN,-2.746.967,-5.883.829,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
471,75819,2020-07-21,06:15:00,Urbana,Calle,SAN LUIS,1000,H YRIGOYEN,-2.746.813,-5.884.304,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
472,75819,2020-07-21,06:15:00,Urbana,Calle,SAN LUIS,1000,H YRIGOYEN,-2.746.813,-5.884.304,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Automóvil
473,85306,2020-07-21,08:00:00,Urbana,Calle,RESOAGLI,2500,LARREA,-2.748.982,-5.880.533,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
474,85306,2020-07-21,08:00:00,Urbana,Calle,RESOAGLI,2500,LARREA,-2.748.982,-5.880.533,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
475,76229,2020-07-20,00:20:00,Urbana,Calle,CENTENO,1400,RIO  LIMAY,-2.749.704,-5.883.637,2,0,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,Transporte de carga
476,76229,2020-07-20,00:20:00,Urbana,Calle,CENTENO,1400,RIO  LIMAY,-2.749.704,-5.883.637,2,0,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
477,76541,2020-07-20,13:00:00,Urbana,Avenida,AV INDEPENDENCIA,3400,"J,J, CASTELLI",-2.747.904,-5.880.979,2,0,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Otro
478,76541,2020-07-20,13:00:00,Urbana,Avenida,AV INDEPENDENCIA,3400,"J,J, CASTELLI",-2.747.904,-5.880.979,2,0,0,2,0,,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
479,76292,2020-07-20,14:10:00,Urbana,Calle,LAS PIEDRAS,1800,GENERAL PAZ,-2.748.309,-5.880.067,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
480,76292,2020-07-20,14:10:00,Urbana,Calle,LAS PIEDRAS,1800,GENERAL PAZ,-2.748.309,-5.880.067,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
481,79697,2020-07-20,19:23:00,Urbana,Calle,SANTA CATALINA,4000,,-2.751.103,-5.882.200,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
482,79697,2020-07-20,19:23:00,Urbana,Calle,SANTA CATALINA,4000,,-2.751.103,-5.882.200,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
483,79709,2020-07-16,18:10:00,Urbana,Ruta Provincial,RUTA PROVINCIAL 5,1,,-2.748.614,-5.876.972,1,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Automóvil
484,79709,2020-07-16,18:10:00,Urbana,Ruta Provincial,RUTA PROVINCIAL 5,1,,-2.748.614,-5.876.972,1,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
485,76321,2020-07-16,14:40:00,Urbana,Calle,SUIZA,2700,COLOMBIA,-2.747.510,-5.881.773,1,1,0,2,0,Alcance,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
486,76321,2020-07-16,14:40:00,Urbana,Calle,SUIZA,2700,COLOMBIA,-2.747.510,-5.881.773,1,1,0,2,0,Alcance,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
487,84284,2020-07-12,20:05:00,Urbana,Avenida,AV EL MAESTRO,2100,RAFAELA,-2.749.719,-5.882.717,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,,Sin Semáforo,Motocicleta
488,84284,2020-07-12,20:05:00,Urbana,Avenida,AV EL MAESTRO,2100,RAFAELA,-2.749.719,-5.882.717,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,,Sin Semáforo,Motocicleta
489,76785,2020-07-12,12:11:00,Urbana,Calle,NUESTRA SEÑORA DE LA ASUNCION,2653,,-2.749.121,-5.881.981,1,1,0,2,0,,2,,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo,Automóvil
490,76785,2020-07-12,12:11:00,Urbana,Calle,NUESTRA SEÑORA DE LA ASUNCION,2653,,-2.749.121,-5.881.981,1,1,0,2,0,,2,,Apto,Seca,,NO,Despejado,Buena,Sin Semáforo,Motocicleta
491,90004,2020-07-12,07:25:00,Urbana,Avenida,AV.C.CORRENTINOS,3400,NIÑO JESUS,-2.748.706,-5.880.298,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
492,90004,2020-07-12,07:25:00,Urbana,Avenida,AV.C.CORRENTINOS,3400,NIÑO JESUS,-2.748.706,-5.880.298,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
493,76136,2020-07-08,08:20:00,Urbana,Avenida,AV C. CORRENTINO,4400,MEDRANO,-2.748.762,-5.879.940,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
494,76136,2020-07-08,08:20:00,Urbana,Avenida,AV C. CORRENTINO,4400,MEDRANO,-2.748.762,-5.879.940,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
495,85007,2020-07-06,00:10:00,Urbana,Avenida,AV MAIPU,300,,,,0,1,0,1,0,,1,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Sin Semáforo,Motocicleta
496,84591,2020-07-06,08:05:00,Urbana,Calle,SANTA FE,995,,-2.746.918,-5.883.058,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
497,84591,2020-07-06,08:05:00,Urbana,Calle,SANTA FE,995,,-2.746.918,-5.883.058,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de pasajeros
498,76034,2020-07-06,11:40:00,Urbana,Avenida,AV MAIPU,1687,,-2.749.383,-5.881.808,1,1,0,1,1,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de carga
499,76034,2020-07-06,11:40:00,Urbana,Avenida,AV MAIPU,1687,,-2.749.383,-5.881.808,1,1,0,1,1,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Peatón
500,79831,2020-07-03,08:50:00,Urbana,Avenida,AV INDEPENDENCIA,3400,CASTELLI,-2.747.922,-5.880.983,2,0,0,2,0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Automóvil
501,79831,2020-07-03,08:50:00,Urbana,Avenida,AV INDEPENDENCIA,3400,CASTELLI,-2.747.922,-5.880.983,2,0,0,2,0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,Motocicleta
502,85763,2020-07-03,18:40:00,Urbana,Calle,9 DE julio,1200,ESPAÑA,,,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
503,85763,2020-07-03,18:40:00,Urbana,Calle,9 DE julio,1200,ESPAÑA,,,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
504,87517,2020-07-02,20:40:00,Urbana,Calle,H. IRIGOYEN,1800,JUJUY,-2.746.948,-5.882.801,2,1,0,2,0,Alcance,2,Asfalto,,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
505,87517,2020-07-02,20:40:00,Urbana,Calle,H. IRIGOYEN,1800,JUJUY,-2.746.948,-5.882.801,2,1,0,2,0,Alcance,2,Asfalto,,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
506,85681,2020-07-01,17:30:00,Urbana,Avenida,AV TENIENTE IBAÑES,960,HEROES CIVILES,-2.748.502,-5.884.070,1,1,0,2,0,Lateral,2,Hormigón,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
507,85681,2020-07-01,17:30:00,Urbana,Avenida,AV TENIENTE IBAÑES,960,HEROES CIVILES,-2.748.502,-5.884.070,1,1,0,2,0,Lateral,2,Hormigón,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
508,88573,2020-07-01,13:20:00,Urbana,Avenida,AV IV CENTENARIO,2900,,-2.749.082,-5.883.817,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
509,87716,2020-06-30,01:30:00,Urbana,Ruta Provincial,RUTA NACIONAL 12,1024,,-2.751.786,-5.876.819,1,0,0,1,0,,1,Hormigón,Apto,Mojada,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
510,71315,2020-06-30,14:30:00,Urbana,Calle,GUASTAVINO,1700,GENERAL PAZ,-2.747.743,-5.884.333,2,0,0,2,0,Angulo,2,Asfalto,Apto,,,NO,Despejado,Buena,Sin Semáforo,Automóvil
511,71315,2020-06-30,14:30:00,Urbana,Calle,GUASTAVINO,1700,GENERAL PAZ,-2.747.743,-5.884.333,2,0,0,2,0,Angulo,2,Asfalto,Apto,,,NO,Despejado,Buena,Sin Semáforo,Automóvil
512,71467,2020-06-30,09:10:00,Urbana,Avenida,INDEPENDENCIA,4191,LAS PIEDRAS,-2.748.067,-5.880.064,2,0,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
513,71467,2020-06-30,09:10:00,Urbana,Avenida,INDEPENDENCIA,4191,LAS PIEDRAS,-2.748.067,-5.880.064,2,0,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
514,86713,2020-06-29,09:39:00,Urbana,Calle,LA RIOJA,1064,BOLIVAR,-2.747.054,-5.883.839,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
515,86713,2020-06-29,09:39:00,Urbana,Calle,LA RIOJA,1064,BOLIVAR,-2.747.054,-5.883.839,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
516,74942,2020-06-27,10:37:00,Urbana,Calle,ESPAÑA,1300,BELGRAO,-2.747.278,-5.882.972,1,2,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
517,74942,2020-06-27,10:37:00,Urbana,Calle,ESPAÑA,1300,BELGRAO,-2.747.278,-5.882.972,1,2,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
518,71380,2020-06-27,06:00:00,Urbana,Avenida,MAIPU,150,,-2.747.814,-5.882.979,1,0,1,2,0,En calzada,2,,Apto,Seca,Día,SI,Despejado,Buena,,Automóvil
519,71380,2020-06-27,06:00:00,Urbana,Avenida,MAIPU,150,,-2.747.814,-5.882.979,1,0,1,2,0,En calzada,2,,Apto,Seca,Día,SI,Despejado,Buena,,Motocicleta
520,90042,2020-06-27,10:00:00,Urbana,Avenida,AV MAIPU,1200,HAITI,-2.748.792,-5.882.207,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
521,90042,2020-06-27,10:00:00,Urbana,Avenida,AV MAIPU,1200,HAITI,-2.748.792,-5.882.207,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
522,72307,2020-06-26,06:31:00,Urbana,Calle,LA MADRID,200,SUIPACHA,-2.747.995,-5.885.152,2,0,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Automóvil
523,72307,2020-06-26,06:31:00,Urbana,Calle,LA MADRID,200,SUIPACHA,-2.747.995,-5.885.152,2,0,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Motocicleta
524,72416,2020-06-26,16:40:00,Urbana,Calle,ROMULO ALTIERA,1700,VERONA,-2.749.734,-5.877.028,2,1,0,2,0,Angulo,2,Tierra,,Mojada,Día,NO,Nublado,,Sin Semáforo,Automóvil
525,72416,2020-06-26,16:40:00,Urbana,Calle,ROMULO ALTIERA,1700,VERONA,-2.749.734,-5.877.028,2,1,0,2,0,Angulo,2,Tierra,,Mojada,Día,NO,Nublado,,Sin Semáforo,Motocicleta
526,80927,2020-06-25,12:50:00,Urbana,Avenida,AV MAIPU,4500,RUTA 12,-2.752.498,-5.876.512,1,3,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
527,80927,2020-06-25,12:50:00,Urbana,Avenida,AV MAIPU,4500,RUTA 12,-2.752.498,-5.876.512,1,3,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
528,84577,2020-06-25,13:00:00,Urbana,Avenida,AV ARTIGAS,1400,MORENO,-2.747.493,-5.881.933,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Automóvil
529,84577,2020-06-25,13:00:00,Urbana,Avenida,AV ARTIGAS,1400,MORENO,-2.747.493,-5.881.933,2,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Automóvil
530,90001,2020-06-25,08:45:00,Urbana,Avenida,AV GOBERNADOR RUIZ,2800,,-2.746.760,-5.881.396,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
531,90001,2020-06-25,08:45:00,Urbana,Avenida,AV GOBERNADOR RUIZ,2800,,-2.746.760,-5.881.396,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
532,75542,2020-06-25,13:05:00,Urbana,Calle,HEROES CIVILES,2300,PERUGORRIA,-2.748.379,-5.884.014,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
533,75542,2020-06-25,13:05:00,Urbana,Calle,HEROES CIVILES,2300,PERUGORRIA,-2.748.379,-5.884.014,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
534,74431,2020-06-23,21:22:00,Urbana,Avenida,AV CENTENARIO,6000,,-2.747.924,-5.877.940,1,1,0,2,0,,2,Ripio,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
535,74431,2020-06-23,21:22:00,Urbana,Avenida,AV CENTENARIO,6000,,-2.747.924,-5.877.940,1,1,0,2,0,,2,Ripio,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
536,86431,2020-06-23,19:20:00,Urbana,Avenida,AV RIO CHICO,5300,BENABIDES,-2.746.118,-5.878.267,1,1,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
537,86431,2020-06-23,19:20:00,Urbana,Avenida,AV RIO CHICO,5300,BENABIDES,-2.746.118,-5.878.267,1,1,0,2,0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
538,80975,2020-06-19,16:10:00,Urbana,Avenida,AV 3 DE ABRIL,600,TUCUMAN,-2.747.508,-5.884.227,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
539,80975,2020-06-19,16:10:00,Urbana,Avenida,AV 3 DE ABRIL,600,TUCUMAN,-2.747.508,-5.884.227,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Automóvil
540,86707,2020-06-19,18:50:00,Urbana,Calle,CATAMARCA,1200,BOLIVAR,-2.747.122,-5.883.344,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Automóvil
541,86707,2020-06-19,18:50:00,Urbana,Calle,CATAMARCA,1200,BOLIVAR,-2.747.122,-5.883.344,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
542,77408,2020-06-18,08:10:00,Urbana,Avenida,AV DEL IV CENTENARIO,3400,TARAGUI,-2.749.548,-5.883.813,1,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
543,89994,2020-06-18,20:15:00,Urbana,Avenida,AV MAIPU,6700,ROTONDA SANTA CATALINA,-2.752.211,-5.879.979,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Automóvil
544,89994,2020-06-18,20:15:00,Urbana,Avenida,AV MAIPU,6700,ROTONDA SANTA CATALINA,-2.752.211,-5.879.979,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,Motocicleta
545,76288,2020-06-18,10:00:00,Urbana,Calle,ELIAS ABAD,2400,,-2.748.362,-5.884.987,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,"Despejado, Viento",Buena,Sin Semáforo,Motocicleta
546,76288,2020-06-18,10:00:00,Urbana,Calle,ELIAS ABAD,2400,,-2.748.362,-5.884.987,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,"Despejado, Viento",Buena,Sin Semáforo,Bicicleta
547,84083,2020-06-18,08:41:00,Urbana,Calle,H. IRIGOYEN,2500,ITUZAINGO,-2.747.038,-5.881.901,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Motocicleta
548,84083,2020-06-18,08:41:00,Urbana,Calle,H. IRIGOYEN,2500,ITUZAINGO,-2.747.038,-5.881.901,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Transporte de pasajeros
549,84401,2020-06-17,22:54:00,Urbana,Calle,LAS HERAS,4000,OBISPO NIELLA,-2.748.479,-5.880.349,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
550,84401,2020-06-17,22:54:00,Urbana,Calle,LAS HERAS,4000,OBISPO NIELLA,-2.748.479,-5.880.349,2,0,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Motocicleta
551,74003,2020-06-17,20:10:00,Urbana,Avenida,AV R.R.ALFONSIN,4400,MEDRANO,-2.747.521,-5.879.725,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Automóvil
552,74003,2020-06-17,20:10:00,Urbana,Avenida,AV R.R.ALFONSIN,4400,MEDRANO,-2.747.521,-5.879.725,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,Bicicleta
553,85772,2020-06-17,08:29:00,Urbana,Avenida,AV VERA,1400,CATAMARCA,-2.746.127,-5.883.230,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Bicicleta
554,79828,2020-06-17,12:45:00,Urbana,Calle,MEXICO,1400,SUECIA,-2.747.522,-5.881.642,0,2,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Motocicleta
555,79828,2020-06-17,12:45:00,Urbana,Calle,MEXICO,1400,SUECIA,-2.747.522,-5.881.642,0,2,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,Bicicleta
556,88050,2020-06-16,11:10:00,Urbana,Calle,LA CUEVA,2700,,-2.750.664,-5.881.168,2,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
557,88050,2020-06-16,11:10:00,Urbana,Calle,LA CUEVA,2700,,-2.750.664,-5.881.168,2,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Bicicleta
558,71477,2020-06-16,06:00:00,Urbana,Avenida,MAIPU,500,TENIENTE IBAÑEZ,-2.748.742,-5.882.223,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,,Buena,Intermitente,Motocicleta
559,71477,2020-06-16,06:00:00,Urbana,Avenida,MAIPU,500,TENIENTE IBAÑEZ,-2.748.742,-5.882.223,1,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,,Buena,Intermitente,Motocicleta
560,71488,2020-06-16,15:45:00,Urbana,Calle,ESPAÑA,1571,,-2.747.599,-5.883.003,1,1,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,,,Funciona,Automóvil
561,71488,2020-06-16,15:45:00,Urbana,Calle,ESPAÑA,1571,,-2.747.599,-5.883.003,1,1,0,2,0,Alcance,2,Hormigón,Apto,Seca,Día,NO,,,Funciona,Motocicleta
562,74042,2020-06-16,12:45:00,Urbana,Avenida,AV  3 DE ABRIL,1500,SAN LORENZO,-2.747.615,-5.883.268,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
563,74042,2020-06-16,12:45:00,Urbana,Avenida,AV  3 DE ABRIL,1500,SAN LORENZO,-2.747.615,-5.883.268,2,0,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
564,74783,2020-06-16,16:25:00,Urbana,Calle,GENERAL PAZ,300,ELIAS ABAB,-2.747.671,-5.884.848,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,,NO,Despejado,,Sin Semáforo,Motocicleta
565,74783,2020-06-16,16:25:00,Urbana,Calle,GENERAL PAZ,300,ELIAS ABAB,-2.747.671,-5.884.848,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,,NO,Despejado,,Sin Semáforo,Automóvil
