id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,anio,mes,dia
139251,2022-07-31,10:00:00,Urbana,Calle,PAMPIN,,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Choque,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,31
171750,2022-07-31,06:00:00,Urbana,Calle,SUIZA,CORNELIO SAAVEDRA,-27.47595,-58.81165,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Amanecer,NO,Despejado,Buena,Sin Semáforo,2022,July,31
163590,2022-07-31,16:40:00,Urbana,Calle,GOGOY CRUZ,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,31
169845,2022-07-30,04:00:00,Urbana,Avenida,AVENIDA RAÚL ALFONSÍN,LOS TILOS,-27.47389,-58.80136,1.0,1.0,1.0,1.0,0.0,Despiste,1,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,July,30
142762,2022-07-30,06:20:00,Urbana,Avenida,AV MAIPU,TILCARA,-27.507174352629253,-58.795389001325674,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",,SI,Nublado,Buena,Funciona,2022,July,30
162768,2022-07-30,06:20:00,Urbana,Calle,SALTA,25 DE mayo,-27.46372,-58.8388,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Amanecer,SI,Despejado,Buena,Sin Semáforo,2022,July,30
134051,2022-07-30,09:10:00,Urbana,Avenida,AV. INDEPENDENCIA,,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,30
175479,2022-07-30,06:50:00,Urbana,Avenida,AVENIDA FERRÉ,AVENIDA SANTA ROSA,-27.47785,-58.81979,1.0,1.0,0.0,1.0,1.0,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,2022,July,30
139222,2022-07-29,07:55:00,Urbana,Calle,MADARIAGA,PIO XII,-27.48473,-58.82021,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,29
142718,2022-07-29,07:00:00,Urbana,Calle,SALTA,PELLEGRINI,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2022,July,29
158365,2022-07-29,10:15:00,Urbana,Avenida,AVDA. PUJOL,,-27.46598,-58.8232,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,29
157820,2022-07-28,12:25:00,Urbana,Calle,SAN MARTIN,EE UU,-27.47203,-58.81432,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,28
137577,2022-07-28,19:30:00,Urbana,Avenida,AV CAZADORES CORRENTINOS,FRANCIA,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,28
142756,2022-07-28,13:50:00,Urbana,Calle,J M ROLON,PARAGUAY,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,28
161488,2022-07-28,23:50:00,Urbana,Avenida,AVDA. PEDRO FERRÉ,PARAGUAY,-27.47668,-58.82746,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,,2022,July,28
134846,2022-07-27,19:20:00,Urbana,Calle,LOS TILOS,YATAY,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,27
165423,2022-07-26,06:10:00,Urbana,Calle,GÜEMES,,-27.47598,-58.807,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,26
139232,2022-07-26,08:55:00,Urbana,Avenida,MEDRANO,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,26
143761,2022-07-24,13:07:00,Urbana,Calle,ESTADO DE ISRAEL,RECONQUISTA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,24
148209,2022-07-24,09:18:00,Urbana,,GOBERNADOR RUIZ,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Nublado,Buena,Sin Semáforo,2022,July,24
163596,2022-07-23,23:05:00,Urbana,Calle,ESPAÑA,CARLOS PELLEGRINI,-27.46543,-58.82891,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,,Buena,Sin Semáforo,2022,July,23
151189,2022-07-23,15:15:00,Urbana,Avenida,AV ARMENIA,24 DE agosto,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,July,23
165420,2022-07-23,12:26:00,Urbana,Calle,TUCUMÁN,,-27.46425,-58.84144,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2022,July,23
152106,2022-07-23,18:22:00,Urbana,,ROTONDA SANTA CATALINA,MAIPU,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,2022,July,23
139945,2022-07-22,09:50:00,Urbana,Calle,LA RIOJA,,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,July,22
133406,2022-07-20,07:30:00,Urbana,Calle,9 DE julio,,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,20
153795,2022-07-19,16:11:00,Urbana,Calle,RIVADAVIA,BRASIL,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,19
175495,2022-07-18,06:20:00,Urbana,Calle,MEXICO,JUNIN,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,S/D,2022,July,18
151205,2022-07-18,18:40:00,Urbana,Calle,QUINQUELA MARTIN,,-27.47577,-58.79365,1.0,2.0,0.0,1.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,2022,July,18
160640,2022-07-17,22:45:00,Urbana,Calle,USHUAIA,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,July,17
139224,2022-07-17,08:30:00,Urbana,Calle,BRASIL,IRIGOYEN,-27.46982,-58.82418,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,17
139738,2022-07-16,10:50:00,Urbana,Avenida,AV PAYSANDU,IBERA,-27.49944,-58.82569,2.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Funciona,2022,July,16
142691,2022-07-16,00:15:00,Urbana,Avenida,AV TENIENTE IBAÑEZ,AV MAIPU,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2022,July,16
146712,2022-07-16,06:55:00,Urbana,,LAGRAÑA,ROLON,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Atardecer,NO,Despejado,Buena,Sin Semáforo,2022,July,16
158356,2022-07-15,12:50:00,Urbana,Avenida,PLÁCIDO MARTÍNEZ,,-27.46157,-58.84055,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,,2022,July,15
137576,2022-07-14,19:13:00,Urbana,Avenida,AV. CAZADORES CORRENTINOS,RECONQUISTA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,14
152977,2022-07-13,20:50:00,Urbana,Avenida,AV. CHACABUCO,GENERAL PAZ,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,July,13
159882,2022-07-13,16:20:00,Urbana,Calle,PERÚ,BELGRANO,-27.47348,-58.822,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,13
175478,2022-07-12,11:30:00,Urbana,Avenida,AVENIDA MAIPÚ,,-27.48697,-58.82277,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,2022,July,12
139736,2022-07-12,13:10:00,Urbana,Avenida,AV MAIPU,,-27.48833,-58.82183,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,12
161543,2022-07-12,09:02:00,Urbana,Avenida,Av. Chacabuco,ARNMENIA,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Despejada,,NO,Despejado,Buena,Sin Semáforo,2022,July,12
175477,2022-07-11,18:50:00,Urbana,Avenida,AVENIDA POMAR,AVENIDA RAÚL ALFONSÍN,-27.4727,-58.80627,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Funciona,2022,July,11
137589,2022-07-11,14:09:00,Urbana,Calle,ROCA,SAN MARTIN,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,11
139239,2022-07-11,19:09:00,Urbana,Avenida,AV. TTE IBAÑEZ,,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,11
134797,2022-07-11,11:10:00,Urbana,Avenida,AV FERRE,PERU,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,11
134864,2022-07-10,12:50:00,Urbana,Avenida,AV. CHACABUCO,LAS HERAS,-27.507174352629253,-58.795389001325674,0.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,2,Ripio,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,July,10
136368,2022-07-10,15:05:00,Urbana,Calle,DON BOSCO,SAN MARTIN,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Choque,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,10
161499,2022-07-10,06:40:00,Urbana,Calle,RÍO LIMAY,COMODORO RIVADAVIA,-27.49018,-58.83518,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,,2022,July,10
169893,2022-07-09,13:55:00,Urbana,Avenida,AVENIDA RAÚL ALFONSÍN,DESCARTES,-27.47726,-58.78632,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,9
139275,2022-07-09,21:50:00,Urbana,Calle,AYACUCHO,ARTIGAS,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Funciona,2022,July,9
164590,2022-07-08,03:57:00,Urbana,Avenida,AV ARTIGA,,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Choque,1,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,July,8
166063,2022-07-06,22:25:00,Urbana,Calle,TRANSITO COCOMAROLA,,-27.46954,-58.81874,0.0,1.0,0.0,1.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,2022,July,6
139265,2022-07-06,07:10:00,Urbana,Avenida,AV PATAGONIA,CALLE 171,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,6
142706,2022-07-05,18:39:00,Urbana,Avenida,AV ALTA GRACIA,STA CATALINA,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Atardecer,NO,Lluvia,Lluvia,Sin Semáforo,2022,July,5
151183,2022-07-05,18:10:00,Urbana,Avenida,AV PUJOL,PERU,-27.507174352629253,-58.795389001325674,4.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,5
159878,2022-07-05,08:37:00,Urbana,Avenida,AVDA MAIPÚ,,-27.48492,-58.82436,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,5
144735,2022-07-05,14:47:00,Urbana,Avenida,AV. COSTANERA,3 DE abril,-27.507174352629253,-58.795389001325674,3.0,0.0,0.0,1.0,0.0,Colisión entre vehículos,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,July,5
157805,2022-07-05,08:35:00,Urbana,,ESPAÑA,SAN MARTÍN,-27.47053,-58.8294,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,5
165427,2022-07-04,09:50:00,Urbana,Calle,NECOCHEA,AVENIDA SARMIENTO,-27.4802,-58.83059,6.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2022,July,4
134069,2022-07-04,12:57:00,Urbana,Calle,MEXICO,BELGRANO,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,4
145182,2022-07-03,21:42:00,Urbana,Avenida,GOBERNADOR RUIZ,ESTADO UNIDO,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,July,3
176145,2022-07-02,07:50:00,Urbana,Calle,BOLIVAR,AV ARTIGAS,-27.507174352629253,-58.795389001325674,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,,Sin Semáforo,2022,July,2
136375,2022-07-02,11:26:00,Urbana,Avenida,TTE IBAÑEZ,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,,2022,July,2
146713,2022-07-02,08:42:00,Urbana,,SAN MARTIN,EE.UU,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,2
134820,2022-07-02,12:15:00,Urbana,Calle,PEREZ BULNER,CAYETANO RODRIGUEZ,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,2
139938,2022-07-02,10:00:00,Urbana,Avenida,AV 3 DE ABRIL,SAN LUIS,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,July,2
145173,2022-07-02,16:15:00,,Avenida,AVENIDA VERA,CATARMARCA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,2
151193,2022-07-01,10:08:00,Urbana,Calle,TACUARI,LAS HERAS,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,1
139235,2022-07-01,08:45:00,Urbana,Avenida,AV. MAIPU,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,July,1
146729,2022-07-01,17:55:00,Urbana,Avenida,AV. TTE IBAÑEZ,BALBOA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,July,1
151217,2022-07-01,12:30:00,Urbana,,MADARIAGA,FRAGATA HERCULES,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,1.0,1.0,Atropello a peatón/es,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,July,1
146723,2022-06-30,15:55:00,Urbana,,CORDOBA,SAN MARTIN,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2022,June,30
174635,2022-06-30,15:10:00,Urbana,Avenida,Av. Montecarlos,Río de Janeíro,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,Seca,Día,,Despejado,,Sin Semáforo,2022,June,30
148994,2022-06-30,13:50:00,Urbana,Avenida,AV 3 DE ABRIL,BS AS,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,June,30
169891,2022-06-29,09:30:00,Urbana,Avenida,AVENIDA LIBERTAD,UNNE,-27.46523,-58.78392,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Funciona,2022,June,29
141873,2022-06-29,12:40:00,Urbana,Avenida,AV MAIPU,LAS HERAS,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,June,29
148155,2022-06-29,14:19:00,Urbana,Calle,LA RIOJA,LAS HERAS,-27.48033,-58.83972,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,29
152959,2022-06-28,20:00:00,Urbana,,AV.MAIPÙ,SANTA CATALINA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,,2,Hormigón,Apto,Seca,Atardecer,SI,Despejado,Buena,Funciona,2022,June,28
151200,2022-06-27,16:50:00,Urbana,,AV MAIPU,TILCARA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,27
152939,2022-06-27,10:35:00,Urbana,Calle,ESTADO DE ISRAEL,,-27.47268,-58.81894,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,27
134861,2022-06-26,22:51:00,Urbana,Calle,CUBA,YUGOSLAVIA,-27.507174352629253,-58.795389001325674,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,,Apto,,Noche,SI,,Buena,,2022,June,26
165340,2022-06-26,13:03:00,Urbana,Avenida,AVENIDA RAÚL ALFONSÍN,ARAOZ,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,26
134853,2022-06-26,12:38:00,Urbana,Calle,COLOMBIA,BROWN,-27.47401,-58.81752,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2022,June,26
169154,2022-06-26,06:00:00,Urbana,Avenida,AVENIDA MAIPÚ,VALPARAISO,-27.49729,-58.81599,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,2022,June,26
141857,2022-06-25,09:10:00,Urbana,Calle,CORDOBA,3 DE abril,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,June,25
152054,2022-06-25,08:40:00,Urbana,Calle,LAPRIDA,LAPIACE,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,25
152103,2022-06-23,18:00:00,Urbana,,SAN MARTIN,CATAMARCA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,23
171743,2022-06-23,17:59:00,Urbana,Calle,BELGRANO,BRASIL,-27.47329,-58.82458,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,June,23
174820,2022-06-23,19:10:00,Urbana,Calle,SICILIA,GRANADA,-27.45758,-58.78847,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Ripio,Apto,Seca,Día,,Despejado,,Sin Semáforo,2022,June,23
159884,2022-06-22,19:25:00,Urbana,Calle,TACUARÍ,LAMADRID,-27.48542,-58.80714,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,June,22
164601,2022-06-22,16:30:00,Urbana,Ruta Provincial,5,FRENTE A STA RITA,-27.507174352629253,-58.795389001325674,1.0,0.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2022,June,22
165421,2022-06-22,13:23:00,Urbana,Calle,PLÁCIDO MARTÍNEZ,SALTA,-27.46176,-58.83877,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,SI,Nublado,Buena,Funciona,2022,June,22
148955,2022-06-22,17:30:00,Urbana,Calle,GUASTAVINO,LAVALLE,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,22
171748,2022-06-21,17:52:00,Urbana,Avenida,AVENIDA CHACABUCO,AVENIDA CENTENARIO,-27.47117,-58.81256,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Funciona,2022,June,21
139997,2022-06-20,21:10:00,Urbana,Avenida,AV ALTA GRACIA,AV STA CATALINA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2022,June,20
156556,2022-06-20,18:50:00,Urbana,Calle,CORDOBA,BELGRANO,-27.47226,-58.83513,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Noche,SI,Despejado,Buena,Sin Semáforo,2022,June,20
134866,2022-06-20,13:40:00,Urbana,Avenida,AV JUAN DE VERA,ROCA,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Choque,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,,2022,June,20
134045,2022-06-20,12:45:00,Urbana,Avenida,AV. INDEPENDENCIA,LAS PIEDRAS,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Choque,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2022,June,20
164617,2022-06-20,11:20:00,Urbana,Calle,ROCA,25 DE mayo,-27.46552,-58.82207,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,,,Día,NO,Despejado,Buena,,2022,June,20
134804,2022-06-20,07:05:00,Urbana,Avenida,AV MAIPU,,-27.507174352629253,-58.795389001325674,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,20
151213,2022-06-19,17:05:00,Urbana,Avenida,AV FERRE,CHACABUCO,-27.507174352629253,-58.795389001325674,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2022,June,19
135558,2022-06-19,11:15:00,Urbana,Avenida,AV MAIPU,,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2022,June,19
